-0.96769,-0.069041,-0.2349,-0.042703,-0.018576,-0.01677,0.033258,0.0088301
-0.96889,0.18452,-0.14811,0.012959,-0.00081582,0.048812,-0.050887,0.011323
0.35061,-0.89261,0.1135,0.16795,-0.067811,-0.18137,0.041058,0.0070233
-0.87587,-0.0071757,-0.48152,0.011736,2.7756e-17,-0.016357,0.020296,0.011225
0.95405,0.10104,-0.12222,0.14446,0.14071,-0.051532,-0.093233,-0.11241
-0.23142,0.73056,-0.00030707,0.51934,-0.33629,-0.16919,-0.035591,0.0055574
-0.94449,0.055387,-0.29172,-0.055387,-0.067068,0.054761,0.07833,-0.055387
0.91623,-0.026573,-0.38393,-0.076473,0.060458,-0.038293,0.038133,0.00027634
0.97711,-0.15512,-0.089508,0.017394,0.077119,-0.050835,0.0059586,0.065664
0.9913,0.03527,0.025345,-0.031838,-0.041402,-0.012095,0.11145,0.011698
-0.6107,-0.69698,-0.21845,-0.12901,-0.15236,0.012749,0.017228,0.23072
-0.047378,-0.84062,-0.012342,0.52906,0.030342,0.059683,-0.024774,0.077238
0.98143,-0.026425,0.14093,0.0097649,5.5511e-17,0.051181,0.074742,0.089041
0.87019,0.34554,-0.086746,-0.10103,0.18894,-0.16758,-0.13093,-0.15722
0.92297,0.1126,0.3611,0.0023521,0.031512,0.02018,-0.048356,0.036107
0.11761,-0.95423,-0.1176,0.1269,-0.16918,0.081733,0.083032,0.059052
0.12838,0.87264,0.11208,0.43966,0.087827,0.031163,0.0052773,-0.086284
0.17392,-0.74209,-0.060457,0.62641,0.1278,-0.063925,-0.0062524,-0.050518
0.85248,-0.046908,0.51765,0.018327,-0.045714,-0.0075422,0.020701,-0.014228
-0.048448,0.97555,-0.0047845,-0.068587,-0.075935,0.12412,0.052635,0.13143
0.85264,-0.045753,-0.32033,0.0024047,0.40148,-0.0037416,-0.064704,-0.05397
0.96468,-0.067462,0.22326,-0.0095851,-0.0037119,0.07882,0.038276,0.084942
0.81452,-0.53247,-0.052487,-0.10314,-0.022578,-0.060018,-0.18393,0.04124
0.017574,0.82356,0.048984,-0.54719,-0.125,-0.01174,-0.057642,0.023108
